,date,tank,isIsolated,diameter,alpha,hlx,hln,spaceTank,NIVEL DE PRODUCTO,TEMPERATURA RADAR,substance,pmLiquid,pmVapor,a,b,kc
213,2023-12-03 03:33:59,K003,0,100,0,30,7,1,7076.02,87.428,GMR,96.49,69.22,12.1851,5642.61,1
214,2023-12-03 03:34:59,K003,0,100,0,30,7,1,7076.02,87.4273,GMR,96.49,69.22,12.1851,5642.61,1
215,2023-12-03 03:35:59,K003,0,100,0,30,7,1,7076.02,87.4267,GMR,96.49,69.22,12.1851,5642.61,1
216,2023-12-03 03:36:59,K003,0,100,0,30,7,1,7076.02,87.4261,GMR,96.49,69.22,12.1851,5642.61,1
217,2023-12-03 03:37:59,K003,0,100,0,30,7,1,7076.02,87.4255,GMR,96.49,69.22,12.1851,5642.61,1
218,2023-12-03 03:38:59,K003,0,100,0,30,7,1,7076.02,87.4248,GMR,96.49,69.22,12.1851,5642.61,1
219,2023-12-03 03:39:59,K003,0,100,0,30,7,1,7076.02,87.4242,GMR,96.49,69.22,12.1851,5642.61,1
220,2023-12-03 03:40:59,K003,0,100,0,30,7,1,7076.02,87.4236,GMR,96.49,69.22,12.1851,5642.61,1
221,2023-12-03 03:41:59,K003,0,100,0,30,7,1,7076.02,87.4229,GMR,96.49,69.22,12.1851,5642.61,1
222,2023-12-03 03:42:59,K003,0,100,0,30,7,1,7076.02,87.4223,GMR,96.49,69.22,12.1851,5642.61,1
223,2023-12-03 03:43:59,K003,0,100,0,30,7,1,7076.02,87.4217,GMR,96.49,69.22,12.1851,5642.61,1
224,2023-12-03 03:44:59,K003,0,100,0,30,7,1,7076.02,87.4211,GMR,96.49,69.22,12.1851,5642.61,1
225,2023-12-03 03:45:59,K003,0,100,0,30,7,1,7076.02,87.4204,GMR,96.49,69.22,12.1851,5642.61,1
226,2023-12-03 03:46:59,K003,0,100,0,30,7,1,7076.02,87.4198,GMR,96.49,69.22,12.1851,5642.61,1
227,2023-12-03 03:47:59,K003,0,100,0,30,7,1,7076.02,87.4192,GMR,96.49,69.22,12.1851,5642.61,1
228,2023-12-03 03:48:59,K003,0,100,0,30,7,1,7076.02,87.4186,GMR,96.49,69.22,12.1851,5642.61,1
229,2023-12-03 03:49:59,K003,0,100,0,30,7,1,7076.02,87.4179,GMR,96.49,69.22,12.1851,5642.61,1
230,2023-12-03 03:50:59,K003,0,100,0,30,7,1,7076.02,87.4173,GMR,96.49,69.22,12.1851,5642.61,1
231,2023-12-03 03:51:59,K003,0,100,0,30,7,1,7076.02,87.4167,GMR,96.49,69.22,12.1851,5642.61,1
232,2023-12-03 03:52:59,K003,0,100,0,30,7,1,7076.02,87.416,GMR,96.49,69.22,12.1851,5642.61,1
233,2023-12-03 03:53:59,K003,0,100,0,30,7,1,7076.02,87.4154,GMR,96.49,69.22,12.1851,5642.61,1
234,2023-12-03 03:54:59,K003,0,100,0,30,7,1,7076.02,87.4148,GMR,96.49,69.22,12.1851,5642.61,1
235,2023-12-03 03:55:59,K003,0,100,0,30,7,1,7076.02,87.4142,GMR,96.49,69.22,12.1851,5642.61,1
236,2023-12-03 03:56:59,K003,0,100,0,30,7,1,7076.02,87.4135,GMR,96.49,69.22,12.1851,5642.61,1
237,2023-12-03 03:57:59,K003,0,100,0,30,7,1,7076.02,87.4129,GMR,96.49,69.22,12.1851,5642.61,1
238,2023-12-03 03:58:59,K003,0,100,0,30,7,1,7076.02,87.4123,GMR,96.49,69.22,12.1851,5642.61,1
239,2023-12-03 03:59:59,K003,0,100,0,30,7,1,7076.02,87.4117,GMR,96.49,69.22,12.1851,5642.61,1
240,2023-12-03 04:00:59,K003,0,100,0,30,7,1,7076.02,87.411,GMR,96.49,69.22,12.1851,5642.61,1
241,2023-12-03 04:01:59,K003,0,100,0,30,7,1,7076.02,87.4104,GMR,96.49,69.22,12.1851,5642.61,1
242,2023-12-03 04:02:59,K003,0,100,0,30,7,1,7076.02,87.4098,GMR,96.49,69.22,12.1851,5642.61,1
243,2023-12-03 04:03:59,K003,0,100,0,30,7,1,7076.02,87.4091,GMR,96.49,69.22,12.1851,5642.61,1
244,2023-12-03 04:04:59,K003,0,100,0,30,7,1,7076.02,87.4085,GMR,96.49,69.22,12.1851,5642.61,1
245,2023-12-03 04:05:59,K003,0,100,0,30,7,1,7076.02,87.4079,GMR,96.49,69.22,12.1851,5642.61,1
246,2023-12-03 04:06:59,K003,0,100,0,30,7,1,7076.02,87.4073,GMR,96.49,69.22,12.1851,5642.61,1
247,2023-12-03 04:07:59,K003,0,100,0,30,7,1,7076.02,87.4066,GMR,96.49,69.22,12.1851,5642.61,1
248,2023-12-03 04:08:59,K003,0,100,0,30,7,1,7076.02,87.406,GMR,96.49,69.22,12.1851,5642.61,1
249,2023-12-03 04:09:59,K003,0,100,0,30,7,1,7076.02,87.4054,GMR,96.49,69.22,12.1851,5642.61,1
250,2023-12-03 04:10:59,K003,0,100,0,30,7,1,7076.02,87.4048,GMR,96.49,69.22,12.1851,5642.61,1
251,2023-12-03 04:11:59,K003,0,100,0,30,7,1,7076.02,87.4041,GMR,96.49,69.22,12.1851,5642.61,1
252,2023-12-03 04:12:59,K003,0,100,0,30,7,1,7076.02,87.4035,GMR,96.49,69.22,12.1851,5642.61,1
253,2023-12-03 04:13:59,K003,0,100,0,30,7,1,7076.02,87.4029,GMR,96.49,69.22,12.1851,5642.61,1
254,2023-12-03 04:14:59,K003,0,100,0,30,7,1,7076.02,87.4023,GMR,96.49,69.22,12.1851,5642.61,1
255,2023-12-03 04:15:59,K003,0,100,0,30,7,1,7076.02,87.4016,GMR,96.49,69.22,12.1851,5642.61,1
256,2023-12-03 04:16:59,K003,0,100,0,30,7,1,7076.02,87.401,GMR,96.49,69.22,12.1851,5642.61,1
257,2023-12-03 04:17:59,K003,0,100,0,30,7,1,7076.02,87.4004,GMR,96.49,69.22,12.1851,5642.61,1
258,2023-12-03 04:18:59,K003,0,100,0,30,7,1,7076.02,87.3997,GMR,96.49,69.22,12.1851,5642.61,1
259,2023-12-03 04:19:59,K003,0,100,0,30,7,1,7076.02,87.3991,GMR,96.49,69.22,12.1851,5642.61,1
260,2023-12-03 04:20:59,K003,0,100,0,30,7,1,7076.02,87.3985,GMR,96.49,69.22,12.1851,5642.61,1
261,2023-12-03 04:21:59,K003,0,100,0,30,7,1,7076.02,87.3979,GMR,96.49,69.22,12.1851,5642.61,1
262,2023-12-03 04:22:59,K003,0,100,0,30,7,1,7076.02,87.3972,GMR,96.49,69.22,12.1851,5642.61,1
263,2023-12-03 04:23:59,K003,0,100,0,30,7,1,7076.02,87.3966,GMR,96.49,69.22,12.1851,5642.61,1
264,2023-12-03 04:24:59,K003,0,100,0,30,7,1,7076.02,87.396,GMR,96.49,69.22,12.1851,5642.61,1
265,2023-12-03 04:25:59,K003,0,100,0,30,7,1,7076.02,87.3953,GMR,96.49,69.22,12.1851,5642.61,1
266,2023-12-03 04:26:59,K003,0,100,0,30,7,1,7076.02,87.3947,GMR,96.49,69.22,12.1851,5642.61,1
267,2023-12-03 04:27:59,K003,0,100,0,30,7,1,7076.02,87.3941,GMR,96.49,69.22,12.1851,5642.61,1
268,2023-12-03 04:28:59,K003,0,100,0,30,7,1,7076.02,87.3935,GMR,96.49,69.22,12.1851,5642.61,1
269,2023-12-03 04:29:59,K003,0,100,0,30,7,1,7076.02,87.3928,GMR,96.49,69.22,12.1851,5642.61,1
270,2023-12-03 04:30:59,K003,0,100,0,30,7,1,7076.02,87.3922,GMR,96.49,69.22,12.1851,5642.61,1
271,2023-12-03 04:31:59,K003,0,100,0,30,7,1,7076.02,87.3916,GMR,96.49,69.22,12.1851,5642.61,1
272,2023-12-03 04:32:59,K003,0,100,0,30,7,1,7076.02,87.391,GMR,96.49,69.22,12.1851,5642.61,1
273,2023-12-03 04:33:59,K003,0,100,0,30,7,1,7076.02,87.3903,GMR,96.49,69.22,12.1851,5642.61,1
274,2023-12-03 04:34:59,K003,0,100,0,30,7,1,7076.02,87.3897,GMR,96.49,69.22,12.1851,5642.61,1
275,2023-12-03 04:35:59,K003,0,100,0,30,7,1,7076.02,87.3891,GMR,96.49,69.22,12.1851,5642.61,1
276,2023-12-03 04:36:59,K003,0,100,0,30,7,1,7076.02,87.3885,GMR,96.49,69.22,12.1851,5642.61,1
277,2023-12-03 04:37:59,K003,0,100,0,30,7,1,7076.02,87.3878,GMR,96.49,69.22,12.1851,5642.61,1
278,2023-12-03 04:38:59,K003,0,100,0,30,7,1,7076.02,87.3872,GMR,96.49,69.22,12.1851,5642.61,1
279,2023-12-03 04:39:59,K003,0,100,0,30,7,1,7076.02,87.3866,GMR,96.49,69.22,12.1851,5642.61,1
280,2023-12-03 04:40:59,K003,0,100,0,30,7,1,7076.02,87.3859,GMR,96.49,69.22,12.1851,5642.61,1
281,2023-12-03 04:41:59,K003,0,100,0,30,7,1,7076.02,87.3853,GMR,96.49,69.22,12.1851,5642.61,1
282,2023-12-03 04:42:59,K003,0,100,0,30,7,1,7076.02,87.3847,GMR,96.49,69.22,12.1851,5642.61,1
283,2023-12-03 04:43:59,K003,0,100,0,30,7,1,7076.02,87.3841,GMR,96.49,69.22,12.1851,5642.61,1
284,2023-12-03 04:44:59,K003,0,100,0,30,7,1,7076.02,87.3834,GMR,96.49,69.22,12.1851,5642.61,1
285,2023-12-03 04:45:59,K003,0,100,0,30,7,1,7076.02,87.3828,GMR,96.49,69.22,12.1851,5642.61,1
286,2023-12-03 04:46:59,K003,0,100,0,30,7,1,7076.02,87.3822,GMR,96.49,69.22,12.1851,5642.61,1
287,2023-12-03 04:47:59,K003,0,100,0,30,7,1,7076.02,87.3816,GMR,96.49,69.22,12.1851,5642.61,1
288,2023-12-03 04:48:59,K003,0,100,0,30,7,1,7076.02,87.3809,GMR,96.49,69.22,12.1851,5642.61,1
289,2023-12-03 04:49:59,K003,0,100,0,30,7,1,7076.02,87.3803,GMR,96.49,69.22,12.1851,5642.61,1
290,2023-12-03 04:50:59,K003,0,100,0,30,7,1,7076.02,87.3797,GMR,96.49,69.22,12.1851,5642.61,1
291,2023-12-03 04:51:59,K003,0,100,0,30,7,1,7076.02,87.379,GMR,96.49,69.22,12.1851,5642.61,1
292,2023-12-03 04:52:59,K003,0,100,0,30,7,1,7076.02,87.3784,GMR,96.49,69.22,12.1851,5642.61,1
293,2023-12-03 04:53:59,K003,0,100,0,30,7,1,7076.02,87.3778,GMR,96.49,69.22,12.1851,5642.61,1
294,2023-12-03 04:54:59,K003,0,100,0,30,7,1,7076.02,87.3772,GMR,96.49,69.22,12.1851,5642.61,1
295,2023-12-03 04:55:59,K003,0,100,0,30,7,1,7076.02,87.3765,GMR,96.49,69.22,12.1851,5642.61,1
296,2023-12-03 04:56:59,K003,0,100,0,30,7,1,7076.02,87.3759,GMR,96.49,69.22,12.1851,5642.61,1
297,2023-12-03 04:57:59,K003,0,100,0,30,7,1,7076.02,87.3753,GMR,96.49,69.22,12.1851,5642.61,1
298,2023-12-03 04:58:59,K003,0,100,0,30,7,1,7076.02,87.3747,GMR,96.49,69.22,12.1851,5642.61,1
299,2023-12-03 04:59:59,K003,0,100,0,30,7,1,7076.02,87.374,GMR,96.49,69.22,12.1851,5642.61,1
300,2023-12-03 05:00:58,K003,0,100,0,30,7,1,7076.02,87.3734,GMR,96.49,69.22,12.1851,5642.61,1
301,2023-12-03 05:01:58,K003,0,100,0,30,7,1,7076.02,87.3728,GMR,96.49,69.22,12.1851,5642.61,1
302,2023-12-03 05:02:58,K003,0,100,0,30,7,1,7076.02,87.3721,GMR,96.49,69.22,12.1851,5642.61,1
303,2023-12-03 05:03:58,K003,0,100,0,30,7,1,7076.02,87.3715,GMR,96.49,69.22,12.1851,5642.61,1
304,2023-12-03 05:04:58,K003,0,100,0,30,7,1,7076.02,87.3709,GMR,96.49,69.22,12.1851,5642.61,1
305,2023-12-03 05:05:58,K003,0,100,0,30,7,1,7076.02,87.3703,GMR,96.49,69.22,12.1851,5642.61,1
306,2023-12-03 05:06:58,K003,0,100,0,30,7,1,7076.02,87.3696,GMR,96.49,69.22,12.1851,5642.61,1
307,2023-12-03 05:07:58,K003,0,100,0,30,7,1,7076.02,87.369,GMR,96.49,69.22,12.1851,5642.61,1
308,2023-12-03 05:08:58,K003,0,100,0,30,7,1,7076.02,87.3684,GMR,96.49,69.22,12.1851,5642.61,1
309,2023-12-03 05:09:58,K003,0,100,0,30,7,1,7076.02,87.3678,GMR,96.49,69.22,12.1851,5642.61,1
310,2023-12-03 05:10:58,K003,0,100,0,30,7,1,7076.02,87.3671,GMR,96.49,69.22,12.1851,5642.61,1
311,2023-12-03 05:11:58,K003,0,100,0,30,7,1,7076.02,87.3665,GMR,96.49,69.22,12.1851,5642.61,1
312,2023-12-03 05:12:58,K003,0,100,0,30,7,1,7076.02,87.3659,GMR,96.49,69.22,12.1851,5642.61,1
313,2023-12-03 05:13:58,K003,0,100,0,30,7,1,7076.02,87.3652,GMR,96.49,69.22,12.1851,5642.61,1
314,2023-12-03 05:14:58,K003,0,100,0,30,7,1,7076.02,87.3646,GMR,96.49,69.22,12.1851,5642.61,1
315,2023-12-03 05:15:58,K003,0,100,0,30,7,1,7076.02,87.364,GMR,96.49,69.22,12.1851,5642.61,1
316,2023-12-03 05:16:58,K003,0,100,0,30,7,1,7076.02,87.3634,GMR,96.49,69.22,12.1851,5642.61,1
317,2023-12-03 05:17:58,K003,0,100,0,30,7,1,7076.02,87.3627,GMR,96.49,69.22,12.1851,5642.61,1
318,2023-12-03 05:18:58,K003,0,100,0,30,7,1,7076.02,87.3621,GMR,96.49,69.22,12.1851,5642.61,1
319,2023-12-03 05:19:58,K003,0,100,0,30,7,1,7076.02,87.3615,GMR,96.49,69.22,12.1851,5642.61,1
320,2023-12-03 05:20:58,K003,0,100,0,30,7,1,7076.02,87.3609,GMR,96.49,69.22,12.1851,5642.61,1
321,2023-12-03 05:21:58,K003,0,100,0,30,7,1,7076.02,87.3602,GMR,96.49,69.22,12.1851,5642.61,1
322,2023-12-03 05:22:58,K003,0,100,0,30,7,1,7076.02,87.3596,GMR,96.49,69.22,12.1851,5642.61,1
323,2023-12-03 05:23:58,K003,0,100,0,30,7,1,7076.02,87.359,GMR,96.49,69.22,12.1851,5642.61,1
324,2023-12-03 05:24:58,K003,0,100,0,30,7,1,7076.02,87.3584,GMR,96.49,69.22,12.1851,5642.61,1
325,2023-12-03 05:25:58,K003,0,100,0,30,7,1,7076.02,87.3577,GMR,96.49,69.22,12.1851,5642.61,1
326,2023-12-03 05:26:58,K003,0,100,0,30,7,1,7076.02,87.3571,GMR,96.49,69.22,12.1851,5642.61,1
327,2023-12-03 05:27:58,K003,0,100,0,30,7,1,7076.02,87.3565,GMR,96.49,69.22,12.1851,5642.61,1
328,2023-12-03 05:28:58,K003,0,100,0,30,7,1,7076.02,87.3558,GMR,96.49,69.22,12.1851,5642.61,1
329,2023-12-03 05:29:58,K003,0,100,0,30,7,1,7076.02,87.3552,GMR,96.49,69.22,12.1851,5642.61,1
330,2023-12-03 05:30:58,K003,0,100,0,30,7,1,7076.02,87.3546,GMR,96.49,69.22,12.1851,5642.61,1
331,2023-12-03 05:31:58,K003,0,100,0,30,7,1,7076.02,87.354,GMR,96.49,69.22,12.1851,5642.61,1
332,2023-12-03 05:32:58,K003,0,100,0,30,7,1,7076.02,87.3533,GMR,96.49,69.22,12.1851,5642.61,1
333,2023-12-03 05:33:58,K003,0,100,0,30,7,1,7076.02,87.3527,GMR,96.49,69.22,12.1851,5642.61,1
334,2023-12-03 05:34:58,K003,0,100,0,30,7,1,7076.02,87.3521,GMR,96.49,69.22,12.1851,5642.61,1
335,2023-12-03 05:35:58,K003,0,100,0,30,7,1,7076.02,87.3514,GMR,96.49,69.22,12.1851,5642.61,1
336,2023-12-03 05:36:58,K003,0,100,0,30,7,1,7076.02,87.3508,GMR,96.49,69.22,12.1851,5642.61,1
337,2023-12-03 05:37:58,K003,0,100,0,30,7,1,7076.02,87.3502,GMR,96.49,69.22,12.1851,5642.61,1
338,2023-12-03 05:38:58,K003,0,100,0,30,7,1,7076.02,87.3496,GMR,96.49,69.22,12.1851,5642.61,1
339,2023-12-03 05:39:58,K003,0,100,0,30,7,1,7076.02,87.3489,GMR,96.49,69.22,12.1851,5642.61,1
340,2023-12-03 05:40:58,K003,0,100,0,30,7,1,7076.02,87.3483,GMR,96.49,69.22,12.1851,5642.61,1
341,2023-12-03 05:41:58,K003,0,100,0,30,7,1,7076.02,87.3477,GMR,96.49,69.22,12.1851,5642.61,1
342,2023-12-03 05:42:58,K003,0,100,0,30,7,1,7076.02,87.3471,GMR,96.49,69.22,12.1851,5642.61,1
343,2023-12-03 05:43:58,K003,0,100,0,30,7,1,7076.02,87.3464,GMR,96.49,69.22,12.1851,5642.61,1
344,2023-12-03 05:44:58,K003,0,100,0,30,7,1,7076.02,87.3458,GMR,96.49,69.22,12.1851,5642.61,1
345,2023-12-03 05:45:58,K003,0,100,0,30,7,1,7076.02,87.3452,GMR,96.49,69.22,12.1851,5642.61,1
346,2023-12-03 05:46:58,K003,0,100,0,30,7,1,7076.02,87.3446,GMR,96.49,69.22,12.1851,5642.61,1
347,2023-12-03 05:47:58,K003,0,100,0,30,7,1,7076.02,87.3439,GMR,96.49,69.22,12.1851,5642.61,1
348,2023-12-03 05:48:58,K003,0,100,0,30,7,1,7076.02,87.3433,GMR,96.49,69.22,12.1851,5642.61,1
349,2023-12-03 05:49:58,K003,0,100,0,30,7,1,7076.02,87.3427,GMR,96.49,69.22,12.1851,5642.61,1
350,2023-12-03 05:50:58,K003,0,100,0,30,7,1,7076.02,87.342,GMR,96.49,69.22,12.1851,5642.61,1
351,2023-12-03 05:51:58,K003,0,100,0,30,7,1,7076.02,87.3414,GMR,96.49,69.22,12.1851,5642.61,1
352,2023-12-03 05:52:58,K003,0,100,0,30,7,1,7076.02,87.3408,GMR,96.49,69.22,12.1851,5642.61,1
353,2023-12-03 05:53:58,K003,0,100,0,30,7,1,7076.02,87.3402,GMR,96.49,69.22,12.1851,5642.61,1
354,2023-12-03 05:54:58,K003,0,100,0,30,7,1,7076.02,87.3395,GMR,96.49,69.22,12.1851,5642.61,1
355,2023-12-03 05:55:58,K003,0,100,0,30,7,1,7076.02,87.3389,GMR,96.49,69.22,12.1851,5642.61,1
356,2023-12-03 05:56:58,K003,0,100,0,30,7,1,7076.02,87.3383,GMR,96.49,69.22,12.1851,5642.61,1
357,2023-12-03 05:57:58,K003,0,100,0,30,7,1,7076.02,87.3377,GMR,96.49,69.22,12.1851,5642.61,1
358,2023-12-03 05:58:58,K003,0,100,0,30,7,1,7076.02,87.337,GMR,96.49,69.22,12.1851,5642.61,1
359,2023-12-03 05:59:58,K003,0,100,0,30,7,1,7076.02,87.3364,GMR,96.49,69.22,12.1851,5642.61,1
360,2023-12-03 06:00:58,K003,0,100,0,30,7,1,7076.02,87.3358,GMR,96.49,69.22,12.1851,5642.61,1
361,2023-12-03 06:01:58,K003,0,100,0,30,7,1,7076.02,87.3351,GMR,96.49,69.22,12.1851,5642.61,1
362,2023-12-03 06:02:58,K003,0,100,0,30,7,1,7076.02,87.3345,GMR,96.49,69.22,12.1851,5642.61,1
363,2023-12-03 06:03:58,K003,0,100,0,30,7,1,7076.02,87.3339,GMR,96.49,69.22,12.1851,5642.61,1
364,2023-12-03 06:04:58,K003,0,100,0,30,7,1,7076.02,87.3333,GMR,96.49,69.22,12.1851,5642.61,1
365,2023-12-03 06:05:58,K003,0,100,0,30,7,1,7076.02,87.3326,GMR,96.49,69.22,12.1851,5642.61,1
366,2023-12-03 06:06:58,K003,0,100,0,30,7,1,7076.03,87.332,GMR,96.49,69.22,12.1851,5642.61,1
367,2023-12-03 06:07:58,K003,0,100,0,30,7,1,7076.03,87.3314,GMR,96.49,69.22,12.1851,5642.61,1
368,2023-12-03 06:08:58,K003,0,100,0,30,7,1,7076.04,87.3308,GMR,96.49,69.22,12.1851,5642.61,1
369,2023-12-03 06:09:58,K003,0,100,0,30,7,1,7076.04,87.3301,GMR,96.49,69.22,12.1851,5642.61,1
370,2023-12-03 06:10:58,K003,0,100,0,30,7,1,7076.05,87.3295,GMR,96.49,69.22,12.1851,5642.61,1
371,2023-12-03 06:11:58,K003,0,100,0,30,7,1,7076.05,87.3289,GMR,96.49,69.22,12.1851,5642.61,1
372,2023-12-03 06:12:58,K003,0,100,0,30,7,1,7076.06,87.3282,GMR,96.49,69.22,12.1851,5642.61,1
373,2023-12-03 06:13:58,K003,0,100,0,30,7,1,7076.06,87.3276,GMR,96.49,69.22,12.1851,5642.61,1
374,2023-12-03 06:14:58,K003,0,100,0,30,7,1,7076.07,87.327,GMR,96.49,69.22,12.1851,5642.61,1
375,2023-12-03 06:15:58,K003,0,100,0,30,7,1,7076.07,87.3264,GMR,96.49,69.22,12.1851,5642.61,1
376,2023-12-03 06:16:58,K003,0,100,0,30,7,1,7076.07,87.3257,GMR,96.49,69.22,12.1851,5642.61,1
377,2023-12-03 06:17:58,K003,0,100,0,30,7,1,7076.08,87.3251,GMR,96.49,69.22,12.1851,5642.61,1
378,2023-12-03 06:18:58,K003,0,100,0,30,7,1,7076.08,87.3245,GMR,96.49,69.22,12.1851,5642.61,1
379,2023-12-03 06:19:58,K003,0,100,0,30,7,1,7076.09,87.3239,GMR,96.49,69.22,12.1851,5642.61,1
380,2023-12-03 06:20:58,K003,0,100,0,30,7,1,7076.09,87.3232,GMR,96.49,69.22,12.1851,5642.61,1
381,2023-12-03 06:21:58,K003,0,100,0,30,7,1,7076.1,87.3226,GMR,96.49,69.22,12.1851,5642.61,1
382,2023-12-03 06:22:58,K003,0,100,0,30,7,1,7076.1,87.322,GMR,96.49,69.22,12.1851,5642.61,1
383,2023-12-03 06:23:58,K003,0,100,0,30,7,1,7076.11,87.3214,GMR,96.49,69.22,12.1851,5642.61,1
384,2023-12-03 06:24:58,K003,0,100,0,30,7,1,7076.11,87.3207,GMR,96.49,69.22,12.1851,5642.61,1
385,2023-12-03 06:25:58,K003,0,100,0,30,7,1,7076.12,87.3201,GMR,96.49,69.22,12.1851,5642.61,1
386,2023-12-03 06:26:58,K003,0,100,0,30,7,1,7076.12,87.3195,GMR,96.49,69.22,12.1851,5642.61,1
387,2023-12-03 06:27:58,K003,0,100,0,30,7,1,7076.12,87.3188,GMR,96.49,69.22,12.1851,5642.61,1
388,2023-12-03 06:28:58,K003,0,100,0,30,7,1,7076.13,87.3182,GMR,96.49,69.22,12.1851,5642.61,1
389,2023-12-03 06:29:58,K003,0,100,0,30,7,1,7076.13,87.3176,GMR,96.49,69.22,12.1851,5642.61,1
390,2023-12-03 06:30:58,K003,0,100,0,30,7,1,7076.14,87.317,GMR,96.49,69.22,12.1851,5642.61,1
391,2023-12-03 06:31:58,K003,0,100,0,30,7,1,7076.14,87.3163,GMR,96.49,69.22,12.1851,5642.61,1
392,2023-12-03 06:32:58,K003,0,100,0,30,7,1,7076.15,87.3157,GMR,96.49,69.22,12.1851,5642.61,1
393,2023-12-03 06:33:58,K003,0,100,0,30,7,1,7076.15,87.3151,GMR,96.49,69.22,12.1851,5642.61,1
394,2023-12-03 06:34:58,K003,0,100,0,30,7,1,7076.16,87.3145,GMR,96.49,69.22,12.1851,5642.61,1
395,2023-12-03 06:35:58,K003,0,100,0,30,7,1,7076.16,87.3138,GMR,96.49,69.22,12.1851,5642.61,1
396,2023-12-03 06:36:58,K003,0,100,0,30,7,1,7076.16,87.3132,GMR,96.49,69.22,12.1851,5642.61,1
397,2023-12-03 06:37:58,K003,0,100,0,30,7,1,7076.17,87.3126,GMR,96.49,69.22,12.1851,5642.61,1
398,2023-12-03 06:38:58,K003,0,100,0,30,7,1,7076.17,87.3119,GMR,96.49,69.22,12.1851,5642.61,1
399,2023-12-03 06:39:58,K003,0,100,0,30,7,1,7076.18,87.3113,GMR,96.49,69.22,12.1851,5642.61,1
400,2023-12-03 06:40:58,K003,0,100,0,30,7,1,7076.18,87.3107,GMR,96.49,69.22,12.1851,5642.61,1
401,2023-12-03 06:41:58,K003,0,100,0,30,7,1,7076.19,87.3101,GMR,96.49,69.22,12.1851,5642.61,1
402,2023-12-03 06:42:58,K003,0,100,0,30,7,1,7076.19,87.3094,GMR,96.49,69.22,12.1851,5642.61,1
403,2023-12-03 06:43:58,K003,0,100,0,30,7,1,7076.2,87.3088,GMR,96.49,69.22,12.1851,5642.61,1
404,2023-12-03 06:44:58,K003,0,100,0,30,7,1,7076.2,87.3082,GMR,96.49,69.22,12.1851,5642.61,1
405,2023-12-03 06:45:58,K003,0,100,0,30,7,1,7076.21,87.3075,GMR,96.49,69.22,12.1851,5642.61,1
406,2023-12-03 06:46:58,K003,0,100,0,30,7,1,7076.21,87.3069,GMR,96.49,69.22,12.1851,5642.61,1
407,2023-12-03 06:47:58,K003,0,100,0,30,7,1,7076.21,87.3063,GMR,96.49,69.22,12.1851,5642.61,1
408,2023-12-03 06:48:58,K003,0,100,0,30,7,1,7076.22,87.3057,GMR,96.49,69.22,12.1851,5642.61,1
409,2023-12-03 06:49:58,K003,0,100,0,30,7,1,7076.22,87.305,GMR,96.49,69.22,12.1851,5642.61,1
410,2023-12-03 06:50:58,K003,0,100,0,30,7,1,7076.23,87.3044,GMR,96.49,69.22,12.1851,5642.61,1
411,2023-12-03 06:51:58,K003,0,100,0,30,7,1,7076.23,87.3038,GMR,96.49,69.22,12.1851,5642.61,1
412,2023-12-03 06:52:58,K003,0,100,0,30,7,1,7076.24,87.3032,GMR,96.49,69.22,12.1851,5642.61,1
413,2023-12-03 06:53:58,K003,0,100,0,30,7,1,7076.24,87.3025,GMR,96.49,69.22,12.1851,5642.61,1
414,2023-12-03 06:54:58,K003,0,100,0,30,7,1,7076.25,87.3019,GMR,96.49,69.22,12.1851,5642.61,1
415,2023-12-03 06:55:58,K003,0,100,0,30,7,1,7076.25,87.3013,GMR,96.49,69.22,12.1851,5642.61,1
416,2023-12-03 06:56:58,K003,0,100,0,30,7,1,7076.25,87.3007,GMR,96.49,69.22,12.1851,5642.61,1
417,2023-12-03 06:57:58,K003,0,100,0,30,7,1,7076.26,87.3,GMR,96.49,69.22,12.1851,5642.61,1
418,2023-12-03 06:58:58,K003,0,100,0,30,7,1,7076.26,87.2994,GMR,96.49,69.22,12.1851,5642.61,1
419,2023-12-03 06:59:58,K003,0,100,0,30,7,1,7076.27,87.2988,GMR,96.49,69.22,12.1851,5642.61,1
420,2023-12-03 07:00:58,K003,0,100,0,30,7,1,7076.27,87.2981,GMR,96.49,69.22,12.1851,5642.61,1
421,2023-12-03 07:01:58,K003,0,100,0,30,7,1,7076.28,87.2975,GMR,96.49,69.22,12.1851,5642.61,1
422,2023-12-03 07:02:58,K003,0,100,0,30,7,1,7076.28,87.2969,GMR,96.49,69.22,12.1851,5642.61,1
423,2023-12-03 07:03:58,K003,0,100,0,30,7,1,7076.29,87.2963,GMR,96.49,69.22,12.1851,5642.61,1
424,2023-12-03 07:04:58,K003,0,100,0,30,7,1,7076.29,87.2956,GMR,96.49,69.22,12.1851,5642.61,1
425,2023-12-03 07:05:58,K003,0,100,0,30,7,1,7076.3,87.295,GMR,96.49,69.22,12.1851,5642.61,1
426,2023-12-03 07:06:58,K003,0,100,0,30,7,1,7076.3,87.2944,GMR,96.49,69.22,12.1851,5642.61,1
427,2023-12-03 07:07:58,K003,0,100,0,30,7,1,7076.3,87.2938,GMR,96.49,69.22,12.1851,5642.61,1
428,2023-12-03 07:08:58,K003,0,100,0,30,7,1,7076.31,87.2931,GMR,96.49,69.22,12.1851,5642.61,1
429,2023-12-03 07:09:58,K003,0,100,0,30,7,1,7076.31,87.2925,GMR,96.49,69.22,12.1851,5642.61,1
