,date,pr,tc,ge,hro,a,b,kc,d,hs,hlx,hln,alpha,pmVapor,hlx_h,hln_h,hl,tbn,tbx,tb,hq
302,2023-03-10 14:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,20.04537401574803,20.041404199475064,20.04339020122485,83.6177,83.1247,83.37121666666667,0.00016814304461948722
303,2023-03-10 15:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,20.04835958005249,20.045439632545932,20.04696686351706,84.1191,83.6261,83.87257,0.0001230314960629424
304,2023-03-10 16:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,20.051148293963255,20.048392388451443,20.04976924759405,84.6204,84.1274,84.37393,0.00011619641294843117
305,2023-03-10 17:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,20.053937007874012,20.051181102362204,20.052561789151355,85.1218,84.6288,84.87528999999999,0.00011619641294830684
306,2023-03-10 18:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,20.056725721784776,20.053969816272964,20.05535433070866,85.6231,85.1301,85.37664166666667,0.00011619641294843117
307,2023-03-10 19:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,20.059055118110237,20.05675853018373,20.058075240594924,85.9981,85.6315,85.852855,9.569116360452456e-05
308,2023-03-10 20:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,20.058694225721784,20.05666010498688,20.057678805774277,85.9305,85.6728,85.80168666666667,0.0
309,2023-03-10 21:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,20.056627296587926,15.322440944881889,18.69369641294838,85.6685,85.4107,85.53960833333333,0.0
310,2023-03-10 22:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,15.182349081364828,7.02496719160105,11.08283519247594,85.4064,85.1487,85.27752000000001,0.0
311,2023-03-10 23:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,6.8892716535433065,3.0968996062992122,4.0130481736657915,85.1443,84.6601,84.96451833333334,0.0
312,2023-03-11 00:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.0968930446194225,3.096482939632546,3.0966877187226594,84.647,83.8746,84.2608,0.0
313,2023-03-11 01:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.0964763779527558,3.096066272965879,3.0962705599300087,83.8615,83.0892,83.475345,0.0
314,2023-03-11 02:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.096059711286089,3.0956496062992125,3.0958532370953633,83.0761,82.3037,82.68989166666667,0.0
315,2023-03-11 03:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.0956397637795274,3.095229658792651,3.095435968941382,82.2906,81.166,81.79344166666667,0.0
316,2023-03-11 04:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.0952230971128607,3.094812992125984,3.095018700787401,81.1433,79.8061,80.47469166666666,0.0
317,2023-03-11 05:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.0948064304461944,3.0943963254593174,3.094601432633421,79.7834,79.0041,79.28051166666667,0.0
318,2023-03-11 06:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.0943897637795272,3.0939796587926507,3.0941843285214348,79.7866,79.2369,79.51176166666667,0.0
319,2023-03-11 07:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.094232283464567,3.09383530183727,3.0939899387576553,80.3456,79.7959,80.07072333333333,1.6951006124237704e-05
320,2023-03-11 08:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.0948523622047244,3.094242125984252,3.0945479002624667,80.9045,80.3549,80.62968666666667,2.5836614173223497e-05
321,2023-03-11 09:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.095472440944882,3.0948622047244094,3.0951671041119857,83.0554,80.9138,81.86196333333334,2.583661417323904e-05
322,2023-03-11 10:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.096089238845144,3.095482283464567,3.0957863626421696,85.5342,83.0967,84.31545833333332,2.5836614173223497e-05
323,2023-03-11 11:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.0967093175853018,3.096102362204724,3.096405730533683,88.0005,85.5755,86.794105,2.5699912510934513e-05
324,2023-03-11 12:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.2529855643044616,3.096719160104987,3.1327496719160104,88.2118,88.0046,88.10822166666667,0.006734470691163606
325,2023-03-11 13:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.574573490813648,3.2583464566929132,3.4164586067366574,88.4225,88.2153,88.31891833333334,0.013398950131233609
326,2023-03-11 14:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.8961614173228343,3.5799212598425196,3.7380462598425197,88.6332,88.426,88.52961666666667,0.013399496937882763
327,2023-03-11 15:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,4.210269028871391,3.901509186351706,4.057180118110236,88.8439,88.6367,88.74031166666667,0.013079615048118963
328,2023-03-11 16:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,4.5007217847769025,4.215419947506561,4.364754483814523,88.9984,88.6967,88.90159833333334,0.012057086614173236
329,2023-03-11 17:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,4.743864829396325,4.504790026246718,4.624646216097987,88.6772,87.5263,88.10175833333332,0.010120024059492558
330,2023-03-11 18:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,4.978051181102362,4.74767060367454,4.860575240594925,87.5068,86.8599,87.07429166666667,0.009774168853893263
331,2023-03-11 19:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,5.2312007874015745,4.982250656167978,5.10658573928259,86.8557,86.6054,86.73053666666667,0.010550634295713046
332,2023-03-11 20:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,5.502066929133858,5.235465879265091,5.365123031496062,86.6011,86.3508,86.47599333333332,0.011306594488188982
333,2023-03-11 21:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,5.788254593175853,5.506824146981627,5.647539370078739,86.3466,86.0963,86.221455,0.011924486001749782
334,2023-03-11 22:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,6.074409448818898,5.793011811023622,5.93371062992126,86.0921,85.8418,85.96691000000001,0.011923118985126864
335,2023-03-11 23:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,6.362368766404199,6.079166666666667,6.220758967629046,85.8375,85.5872,85.71236333333333,0.011999671916010495
336,2023-03-12 00:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,6.666108923884514,6.367158792650918,6.515446194225722,85.583,85.3327,85.457825,0.012669510061242353
337,2023-03-12 01:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,6.953641732283463,6.671227034120735,6.814780730533683,85.3284,85.0781,85.20328166666667,0.0119627624671916
338,2023-03-12 02:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,7.240354330708661,6.958333333333333,7.0977958223972,85.0739,84.8244,84.94901833333333,0.01196412948381452
339,2023-03-12 03:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,7.5465223097112855,7.245472440944882,7.395989720034994,84.8202,84.571,84.695565,0.012755632108486433
340,2023-03-12 04:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,7.862237532808398,7.551607611548556,7.704458114610673,84.5667,84.3176,84.442155,0.013169838145231864
341,2023-03-12 05:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,8.188910761154855,7.867683727034121,8.028303805774279,84.3133,84.0642,84.18875,0.013611384514435653
342,2023-03-12 06:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,8.514370078740157,8.194356955380577,8.354852909011372,84.0599,83.8108,83.93534833333334,0.013556703849518821
343,2023-03-12 07:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,8.834875328083989,8.519717847769028,8.677307524059492,83.8065,83.5574,83.68194333333332,0.013354385389326342
344,2023-03-12 08:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,9.13992782152231,8.84022309711286,8.995655621172352,83.5531,83.3039,83.42853333333332,0.012669510061242324
345,2023-03-12 09:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,9.407283464566929,9.144291338582676,9.273429024496938,83.2997,83.0505,83.17513000000001,0.011161690726159242
346,2023-03-12 10:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,9.697309711286088,9.412171916010498,9.556246172353456,83.2037,83.0011,83.08786666666667,0.012069389763779522
347,2023-03-12 11:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,9.967519685039369,9.701837270341207,9.834673009623796,83.4581,83.2079,83.33302666666667,0.011257381889763768
348,2023-03-12 12:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,10.264730971128609,9.972014435695536,10.117082239720036,83.7126,83.4624,83.58746333333333,0.012442585301837266
349,2023-03-12 13:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,10.619849081364828,10.270636482939631,10.445252077865266,83.967,83.7168,83.84189833333333,0.01479795494313211
350,2023-03-12 14:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,10.97496719160105,10.625787401574803,10.80037401574803,84.2214,83.9712,84.09633000000001,0.014796587926509217
351,2023-03-12 15:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,11.308366141732282,10.980905511811024,11.152455708661416,84.4759,84.2257,84.35077,0.013832841207349086
352,2023-03-12 16:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,11.580643044619423,11.312893700787402,11.446774387576552,84.7303,84.4801,84.60520166666667,0.01134623797025372
353,2023-03-12 17:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,11.852952755905513,11.58520341207349,11.719075896762904,84.9847,84.7345,84.85963333333333,0.011344870953630765
354,2023-03-12 18:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,12.12509842519685,11.857480314960629,11.99136811023622,84.9983,84.7637,84.88664166666668,0.011338035870516194
355,2023-03-12 19:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,12.39534120734908,12.129593175853017,12.26247320647419,84.7596,84.5124,84.63598499999999,0.01126148293963256
356,2023-03-12 20:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,12.683792650918635,12.399868766404198,12.540331911636045,84.5082,84.2611,84.38464833333335,0.012032480314960627
357,2023-03-12 21:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,12.976246719160104,12.688648293963254,12.832449146981626,84.2569,84.0097,84.13331166666667,0.012185586176727891
358,2023-03-12 22:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,13.268667979002624,12.981102362204723,13.124895013123359,84.0055,83.7584,83.88197833333334,0.012185586176727953
359,2023-03-12 23:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,13.546620734908137,13.273556430446195,13.41074967191601,83.7542,83.5071,83.63064,0.01156906167978998
360,2023-03-13 00:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,13.822769028871392,13.551213910761154,13.686983267716533,83.5029,83.2557,83.379305,0.011506178915135619
361,2023-03-13 01:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,14.05770997375328,13.827362204724409,13.961404746281717,83.2515,83.0044,83.12797333333333,0.00961012685914263
362,2023-03-13 02:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,14.352723097112861,14.058005249343832,14.185675306211722,83.0002,82.7525,82.87637,0.012504101049868802
363,2023-03-13 03:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,14.579166666666664,14.358103674540683,14.501733923884517,82.7483,82.5007,82.62452,0.00923419728783892
364,2023-03-13 04:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,15.05538057742782,14.579724409448817,14.822638888888887,82.4965,82.2488,82.37265166666666,0.020137521872266022
365,2023-03-13 05:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,15.358431758530184,15.063024934383202,15.235559383202098,82.2446,81.997,82.120785,0.012461723534558159
366,2023-03-13 06:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,15.62024278215223,15.362106299212597,15.483402777777776,81.9928,81.7451,81.86893333333335,0.010956638232720983
367,2023-03-13 07:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,15.908989501312337,15.625065616797901,15.76703357392826,81.7409,81.4932,81.61706000000001,0.012031113298337611
368,2023-03-13 08:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,16.18228346456693,15.913812335958005,16.049149168853894,81.489,81.2414,81.3652,0.011374945319335087
369,2023-03-13 09:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,16.45265748031496,16.186811023622045,16.319730424321957,81.2372,81.0021,81.11397333333333,0.011265583989501293
370,2023-03-13 10:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,16.747933070866143,16.457185039370078,16.601842738407697,81.2641,81.0148,81.13944666666666,0.012337325021872266
371,2023-03-13 11:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,17.06742125984252,16.753280839895012,16.91081036745407,81.5176,81.2683,81.39298666666667,0.013296970691163664
372,2023-03-13 12:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,17.366305774278214,17.072408136482938,17.219358595800525,81.7712,81.5219,81.64652500000001,0.012453521434820699
373,2023-03-13 13:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,17.686811023622045,17.371292650918637,17.525825131233592,82.0247,81.7754,81.90006333333334,0.013376257655293012
374,2023-03-13 14:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,18.02276902887139,17.69232283464567,17.855567038495185,82.2783,82.0289,82.15360333333334,0.01401192038495188
375,2023-03-13 15:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,18.346522309711286,18.028608923884512,18.19203083989501,82.5318,82.2825,82.40714,0.013461012685914294
376,2023-03-13 16:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,18.650360892388452,18.351673228346456,18.50229713473316,82.7853,82.536,82.66068166666668,0.012653105861767208
377,2023-03-13 17:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,18.949114173228345,18.655347769028868,18.802220034995624,83.0,82.7896,82.91090666666668,0.012448053368329014
378,2023-03-13 18:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.24265091863517,18.954101049868765,19.10007272528434,83.0,83.0,83.0,0.012218394575678054
379,2023-03-13 19:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.525426509186353,19.247342519685038,19.386383967629047,83.0,83.0,83.0,0.011782316272965823
380,2023-03-13 20:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.80820209973753,19.53011811023622,19.66916557305337,83.0,83.0,83.0,0.011783683289588774
381,2023-03-13 21:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.853051181102362,19.81292650918635,19.832553587051617,83.0,83.0,83.0,0.0016718613298338353
382,2023-03-13 22:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.831660104986874,19.83044619422572,19.831049868766403,83.0,83.0,83.0,0.0
383,2023-03-13 23:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.830413385826773,19.829199475065614,19.829818460192474,83.0,83.0,83.0,0.0
384,2023-03-14 00:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.829199475065614,19.82798556430446,19.8285865048119,83.0,83.0,83.0,0.0
385,2023-03-14 01:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.827952755905514,19.826738845144355,19.827354002624674,83.0,83.0,83.0,0.0
386,2023-03-14 02:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.826738845144355,19.8255249343832,19.826123687664044,83.0,83.0,83.0,0.0
387,2023-03-14 03:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.82549212598425,19.824278215223096,19.824892279090115,83.0,83.0,83.0,0.0
388,2023-03-14 04:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.824278215223096,19.82306430446194,19.823659230096236,83.0,83.0,83.0,0.0
389,2023-03-14 05:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.82322834645669,19.82283464566929,19.823010717410327,83.0,83.0,83.0,1.6404199475050695e-05
390,2023-03-14 06:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.823687664041994,19.82322834645669,19.823448709536308,83.0,83.0,83.0,1.9138232720954648e-05
391,2023-03-14 07:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.824146981627294,19.823687664041994,19.823909667541557,83.0,83.0,83.0,1.9138232720830317e-05
392,2023-03-14 08:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.824606299212597,19.824146981627294,19.824371719160105,83.0,83.0,83.0,1.9138232720954648e-05
393,2023-03-14 09:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.8250656167979,19.824606299212597,19.824833223972,83.0664,83.0,83.00931,1.9138232720954648e-05
394,2023-03-14 10:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.8255249343832,19.8250656167979,19.825295275590552,83.3186,83.0706,83.19461333333334,1.9138232720830317e-05
395,2023-03-14 11:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.825984251968503,19.8255249343832,19.82575678040245,83.5708,83.3228,83.44681,1.9138232720954648e-05
396,2023-03-14 12:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.828707349081363,19.825984251968503,19.827050524934382,83.823,83.575,83.69900833333332,0.00011619641294843118
397,2023-03-14 13:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.832381889763777,19.828772965879267,19.830576881014874,84.0752,83.8272,83.951205,0.00015310586176726416
398,2023-03-14 14:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.836023622047247,19.83244750656168,19.834225174978126,84.3274,84.0794,84.20340333333334,0.0001517388451443122
399,2023-03-14 15:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.83966535433071,19.836089238845144,19.837874562554678,84.5796,84.3316,84.4556,0.0001517388451443122
400,2023-03-14 16:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.84330708661417,19.839730971128606,19.841523950131233,84.8318,84.5838,84.70779833333333,0.0001517388451444365
401,2023-03-14 17:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.846981627296586,19.843372703412072,19.845172790901138,84.9992,84.836,84.93801166666667,0.00015173884514431218
402,2023-03-14 18:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.849081364829395,19.847014435695538,19.84832239720035,84.9563,84.8333,84.89477666666667,8.612204724410941e-05
403,2023-03-14 19:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.848293963254594,19.846555118110235,19.84741961942257,84.8312,84.7082,84.76971499999999,0.0
404,2023-03-14 20:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.846522309711286,19.844750656167978,19.845631561679788,84.7061,84.5832,84.644655,0.0
405,2023-03-14 21:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.84471784776903,19.842979002624674,19.84384350393701,84.5811,84.4581,84.51959333333333,0.0
406,2023-03-14 22:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.84294619422572,19.841174540682413,19.842054899387577,84.456,84.333,84.39453333333333,0.0
407,2023-03-14 23:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.841141732283464,19.839370078740156,19.840265201224845,84.331,84.208,84.269475,0.0
408,2023-03-15 00:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,19.839370078740156,13.086942257217848,17.078613298337707,84.2059,84.0829,84.14441000000001,0.0
409,2023-03-15 01:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,12.94770341207349,4.847112860892389,8.8782228783902,84.0808,82.3508,83.73504166666666,0.0
410,2023-03-15 02:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,4.711220472440945,3.4441929133858267,3.5543990594925634,82.2692,78.0016,79.87377333333333,0.0
411,2023-03-15 03:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.4441929133858267,3.443372703412073,3.443783355205599,78.2234,78.0279,78.12569833333333,0.0
412,2023-03-15 04:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.443372703412073,3.44255249343832,3.4429604111986003,78.4223,78.2268,78.324515,0.0
413,2023-03-15 05:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.44255249343832,3.4417322834645665,3.4421363735783026,78.6211,78.4256,78.523335,0.0
414,2023-03-15 06:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.4417322834645665,3.4409120734908134,3.441313429571303,78.8199,78.6244,78.72215166666666,0.0
415,2023-03-15 07:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.4408792650918634,3.4400918635170603,3.4404893919510053,79.2102,78.8232,78.93165,0.0
416,2023-03-15 08:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.44005905511811,3.4392716535433068,3.4396659011373583,81.4418,79.2473,80.34459333333332,0.0
417,2023-03-15 09:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.4392388451443567,3.4384514435695537,3.4388418635170606,83.6735,81.479,82.57628666666666,0.0
418,2023-03-15 10:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.439041994750656,3.438320209973753,3.438640091863517,85.9052,83.7107,84.80798166666666,3.0074365704290696e-05
419,2023-03-15 11:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.4398622047244096,3.439041994750656,3.439461395450569,87.5439,85.9424,86.88362833333333,3.554243219597426e-05
420,2023-03-15 12:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.4407152230971128,3.4398950131233597,3.4402969160104986,88.6114,87.5617,88.08654333333334,3.417541557305337e-05
421,2023-03-15 13:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.4415354330708663,3.4407152230971128,3.4411307961504813,89.679,88.6292,89.15410666666666,3.554243219597426e-05
422,2023-03-15 14:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.4423884514435694,3.4415682414698163,3.441966316710411,90.7466,89.6968,90.22167333333333,3.417541557305337e-05
423,2023-03-15 15:00:00,0,1,1,0.125,14.8147,9054.7,1.0,12.0,24.0,20.528215,3.28084,0.25,106.168,3.443208661417323,3.4423884514435694,3.4428012904636915,91.8141,90.7643,91.28923,3.554243219597426e-05
